tweet_id,author,text,date,url,text_cleaned,sentiment,catégorie,priority,urgent,besoin_reponse,estimation_resolution,réclamations
3311,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour faire un point ensemble :n▶️ sommes également disponibles via d'autres canaux :n▶️ - freen",2025-04-26 14:06:21+00:00,https://twitter.com/Freebox/status/1916131741120573853,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger pour faire un point ensemble :n play_button sommes egalement disponibles via d'autres canaux :n play_button - freen",positif,autre,basse,False,False,72,non
971,Finestrat09,"qui a sa freebox qui bug ? ça fait 15min, le wifi est la mais rien ne charge",2024-09-02 23:02:46+00:00,https://twitter.com/Finestrat09/status/1830743199024914568,"qui a sa freebox qui bug ? ca fait 15min, le wifi est la mais rien ne charge",negatif,fibre,moyenne,False,True,48,non
3555,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible, et nous en sommes désolés. nretrouvez-moi dès à présent sur messenger pour en discuter :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-05-30 08:55:48+00:00,https://twitter.com/Freebox/status/1928374775992201337,"bonjour,nnla messagerie privee x n'est plus disponible, et nous en sommes desoles. nretrouvez-moi des a present sur messenger pour en discuter :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,autre,basse,False,False,72,non
358,inconnu411_,vous êtes vraiment le pire opérateur …. y’a pas un jour où y’a pas une panne internet! on paye pour quelque chose qui fonctionne 20% du temps ! à chaque fois des panne qui dure 3h-4h et le lendemain rebelote …. par pitié faites quelque chose !,2024-07-29 23:48:51+00:00,https://twitter.com/inconnu411_/status/1818071220186923514,vous etes vraiment le pire operateur .... y'a pas un jour ou y'a pas une panne internet! on paye pour quelque chose qui fonctionne 20% du temps ! a chaque fois des panne qui dure 3h-4h et le lendemain rebelote .... par pitie faites quelque chose !,negatif,technique,basse,False,True,72,non
89,JosDuklein,"il faudrait deja commencer par assurer un reseau correct ! pas de reseau mobile depuis une semaine dans le nord des landes, free annonce une maintenance des relais, et maintenant comme ça dure, free accuse enedis pour une histoire de compteur electrique de qui se moque t'on ??",2024-07-19 16:28:27+00:00,https://twitter.com/JosDuklein/status/1814336508846899237,"il faudrait deja commencer par assurer un reseau correct ! pas de reseau mobile depuis une semaine dans le nord des landes, free annonce une maintenance des relais, et maintenant comme ca dure, free accuse enedis pour une histoire de compteur electrique de qui se moque t'on ??",neutre,mobile,haute,True,False,2,non
1865,VallooValloo,je sens que je vais changer de fai moi...,2024-10-11 20:03:50+00:00,https://twitter.com/VallooValloo/status/1844831292602630488,je sens que je vais changer de fai moi...,neutre,autre,basse,False,False,72,non
553,lorys_trolliet,c’est sérieux votre service client qui réponds pas ??,2024-08-08 15:22:43+00:00,https://twitter.com/lorys_trolliet/status/1821567725380001850,c'est serieux votre service client qui reponds pas ??,neutre,service,basse,False,False,72,non
3640,Lorphan6,"je vous dérange pas à vouloir facturer 116€ au lieu de 49,99€?",2025-06-04 12:31:25+00:00,https://twitter.com/Lorphan6/status/1930240974237696217,"je vous derange pas a vouloir facturer 116EUR au lieu de 49,99EUR?",neutre,facturation,basse,False,False,72,non
577,eoghanfeignass2,c'est quand qu'on a une connexion qui marche ?,2024-08-09 18:02:13+00:00,https://twitter.com/eoghanfeignass2/status/1821970252546416890,c'est quand qu'on a une connexion qui marche ?,neutre,réseau,basse,False,False,72,non
2271,mansorvarois91,"bonjour, je téléphoné hier au alentours de 17h10 ces derniers mois plusieurs coupures de plusieurs jours sans solution et sans compensation. lors de mon appel j'ai 5 minutes d attente et je constate qu'une personne me raccroche au nez. 60 euros merci le service.",2024-11-05 06:00:09+00:00,https://twitter.com/mansorvarois91/status/1853678672667877453,"bonjour, je telephone hier au alentours de 17h10 ces derniers mois plusieurs coupures de plusieurs jours sans solution et sans compensation. lors de mon appel j'ai 5 minutes d attente et je constate qu'une personne me raccroche au nez. 60 euros merci le service.",positif,réseau,haute,True,True,2,oui
2046,P4mui,après sfr... c'est free !nnqui sera le prochain opérateur avec des ventes d'iban... bouygues ?,2024-10-22 09:57:31+00:00,https://twitter.com/P4mui/status/1848664977600594291,apres sfr... c'est free !nnqui sera le prochain operateur avec des ventes d'iban... bouygues ?,neutre,autre,basse,False,False,72,non
1085,RicMartins8,"bonjour, bonjour, pouvez-vous m'appeler, je ne connais pas les numéros pour saisir ça, ça dit des choses que je ne comprends pas, je suis désolé",2024-09-06 10:11:26+00:00,https://twitter.com/RicMartins8/status/1831998638316302643,"bonjour, bonjour, pouvez-vous m'appeler, je ne connais pas les numeros pour saisir ca, ca dit des choses que je ne comprends pas, je suis desole",positif,mobile,basse,False,False,72,non
195,laleloulelo,on préfère la eligue1 avec,2024-07-21 18:52:11+00:00,https://twitter.com/laleloulelo/status/1815097457451160013,on prefere la eligue1 avec,neutre,autre,basse,False,False,72,non
2472,Jeanfilaf,"bonjour, suite à la résiliation de mon contrat chez vous, j’ai renvoyé tout le matériel il y a plus d’une semaine dans un point relais et je n’ai reçu aucune confirmation ni d’envoi ni de réception de votre part… pouvez-vous me confirmer que vous l’avez bien reçu ?",2024-11-16 11:29:03+00:00,https://twitter.com/Jeanfilaf/status/1857747705822380332,"bonjour, suite a la resiliation de mon contrat chez vous, j'ai renvoye tout le materiel il y a plus d'une semaine dans un point relais et je n'ai recu aucune confirmation ni d'envoi ni de reception de votre part... pouvez-vous me confirmer que vous l'avez bien recu ?",positif,autre,haute,True,False,2,non
1478,JeanFrancisMan1,"[19/09, 16:43] manrique jean: [19/09, 16:38] manrique jean: je suis en colère car les personnes que j'ai eu au téléphone sont bornés et ne m'écoutent pasn[19/09, 16:39] manrique jean: au mois de décembre ça va faire 1 an et le forfait va passer à 49,99€par mois je ne suis pas",2024-09-25 12:03:42+00:00,https://twitter.com/JeanFrancisMan1/status/1838912257754890508,"[19/09, 16:43] manrique jean: [19/09, 16:38] manrique jean: je suis en colere car les personnes que j'ai eu au telephone sont bornes et ne m'ecoutent pasn[19/09, 16:39] manrique jean: au mois de decembre ca va faire 1 an et le forfait va passer a 49,99EURpar mois je ne suis pas",neutre,mobile,basse,False,False,72,non
97,Azyakitte,je pensais être le seul ça me clc la sah,2024-07-19 17:26:07+00:00,https://twitter.com/Azyakitte/status/1814351024800338122,je pensais etre le seul ca me clc la sah,neutre,autre,basse,False,False,72,non
1278,emma_audrey_fr,"la suite du feuilleton avec ... ça évolue ... pas dans le bon sens, mais ça évolue ... pas notre faute, allez voir orange. cependant, orange dit que c'est pas eux. on fait comment là ? bref, vous allez gagner plusieurs comptes client (mobile + internet)",2024-09-15 17:01:50+00:00,https://twitter.com/emma_audrey_fr/status/1835363409061097765,"la suite du feuilleton avec ... ca evolue ... pas dans le bon sens, mais ca evolue ... pas notre faute, allez voir orange. cependant, orange dit que c'est pas eux. on fait comment la ? bref, vous allez gagner plusieurs comptes client (mobile + internet)",positif,mobile,basse,False,False,72,non
2910,FMarcOlivier,"bonjour et la team , je souhaite passer la freebox révolution que j’ai depuis plus de 10 ans à la freeboxultra. pour noel2024, pourriez-vous m’offrir les frais depuis migration?nmerci",2024-12-12 08:14:33+00:00,https://twitter.com/FMarcOlivier/status/1867120843047817290,"bonjour et la team , je souhaite passer la freebox revolution que j'ai depuis plus de 10 ans a la freeboxultra. pour noel2024, pourriez-vous m'offrir les frais depuis migration?nmerci",positif,fibre,haute,True,False,2,non
2582,clippydaclip,quand le sav de me dit que la fibre sera installée avant la fin de l'hiver promis même si on vous le dit tout les ans et qu'on fait rien.nvous inquiéter pas !,2024-11-23 09:06:55+00:00,https://twitter.com/clippydaclip/status/1860248655325782428,quand le sav de me dit que la fibre sera installee avant la fin de l'hiver promis meme si on vous le dit tout les ans et qu'on fait rien.nvous inquieter pas !,neutre,fibre,basse,False,False,72,non
3249,priveeru,"bonjour . celà fait plus de 2 semaines que j'ai fait une demande pour une box fibre et que je suis bloquée à l'étape 1. et quand je vais en boutique et qu'ils me prennent un rdv avec le service client, personne ne me rappelle (3 fois que j'y vais). une solution svp ?",2025-04-08 08:34:58+00:00,https://twitter.com/priveeru/status/1909525361672503303,"bonjour . cela fait plus de 2 semaines que j'ai fait une demande pour une box fibre et que je suis bloquee a l'etape 1. et quand je vais en boutique et qu'ils me prennent un rdv avec le service client, personne ne me rappelle (3 fois que j'y vais). une solution svp ?",positif,fibre,haute,True,True,2,oui
947,Abeudel76,très compliqué de joindre free quand on ne connaît plus son mdpnvraiment galère,2024-08-31 13:45:53+00:00,https://twitter.com/Abeudel76/status/1829878279110828486,tres complique de joindre free quand on ne connait plus son mdpnvraiment galere,neutre,autre,basse,False,False,72,non
2457,chr1svtv,"ptn mais vraiment ça bouge pas c’est le pire fai de france frère j’ai jamais vu ça, un mois sans internet mais tout est normal hein",2024-11-14 14:34:18+00:00,https://twitter.com/chr1svtv/status/1857069549767544955,"ptn mais vraiment ca bouge pas c'est le pire fai de france frere j'ai jamais vu ca, un mois sans internet mais tout est normal hein",neutre,internet,haute,True,False,2,non
726,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnje vous propose de nous contacter en priorité via messenger si nécessaire :n▶️ nou via – free",2024-08-20 11:23:59+00:00,https://twitter.com/Freebox/status/1825856299457732734,"la messagerie privee x n'est plus disponible, et nous en sommes desoles. nnje vous propose de nous contacter en priorite via messenger si necessaire :n play_button nou via - free",neutre,service,basse,False,False,72,non
457,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnsi c'est toujours d'actualité retrouvez-moi dès à présent sur messenger :n nnou via – free",2024-08-05 11:53:55+00:00,https://twitter.com/Freebox/status/1820428016733806915,"la messagerie privee x n'est plus disponible, et nous en sommes desoles. nnsi c'est toujours d'actualite retrouvez-moi des a present sur messenger :n nnou via - free",neutre,autre,basse,False,False,72,non
3212,parnorae,"coupure de box internet qui a commencé il y a une semaine mais qui va durer jusqu’au 30 avril mais mdr même pas de solution en attendant a part un boîtier qui tiens 2 jours, refus de geste commercial alors que je paye la ultra quand même et que j’ai 3 lignes rattachées",2025-04-01 08:32:18+00:00,https://twitter.com/parnorae/status/1906987978938814645,"coupure de box internet qui a commence il y a une semaine mais qui va durer jusqu'au 30 avril mais mdr meme pas de solution en attendant a part un boitier qui tiens 2 jours, refus de geste commercial alors que je paye la ultra quand meme et que j'ai 3 lignes rattachees",positif,réseau,haute,True,False,2,non
2851,cyko_niko,vous me prélevez une option que je n'ai jamais souscrite,2024-12-08 11:08:18+00:00,https://twitter.com/cyko_niko/status/1865715019398164554,vous me prelevez une option que je n'ai jamais souscrite,neutre,autre,basse,False,False,72,non
1150,gregambroisine,1 grd moment de foutage de gueule + de réseau internet… box bloquée à l’étape 2 depuis hier matin… 1 intervention technique le jr même pr m’informer qu’il y a des travaux fibres et que tt sera rétabli le même jour avant 18h… tjrs pas d’internet… pas de suivi,2024-09-09 23:05:49+00:00,https://twitter.com/gregambroisine/status/1833280680798916829,1 grd moment de foutage de gueule + de reseau internet... box bloquee a l'etape 2 depuis hier matin... 1 intervention technique le jr meme pr m'informer qu'il y a des travaux fibres et que tt sera retabli le meme jour avant 18h... tjrs pas d'internet... pas de suivi,neutre,fibre,moyenne,False,False,48,non
611,AlexHolzhammer,alerte arnaque!! je me bats depuis juillet pour résilier mon abonnement via j’ai été prélevée abusivement ce mois-ci. je vais réaliser une enquête si vous ne revenez pas vite vers moi qui a été victime par ici ?,2024-08-12 15:22:29+00:00,https://twitter.com/AlexHolzhammer/status/1823017217908158609,alerte arnaque!! je me bats depuis juillet pour resilier mon abonnement via j'ai ete prelevee abusivement ce mois-ci. je vais realiser une enquete si vous ne revenez pas vite vers moi qui a ete victime par ici ?,positif,facturation,basse,False,False,72,non
886,_MarieAn,on se plaint des sites de streaming qui abusent de ouf mais parlons aussi deux secondes des abonnements aux box. je paye 45€/mois et dites-moi pourquoi je vois de plus en plus de chaînes auxquelles il faut s'abonner?? des chaînes qui étaient en clair avant en plus!,2024-08-28 01:11:34+00:00,https://twitter.com/_MarieAn/status/1828601285177692457,on se plaint des sites de streaming qui abusent de ouf mais parlons aussi deux secondes des abonnements aux box. je paye 45EUR/mois et dites-moi pourquoi je vois de plus en plus de chaines auxquelles il faut s'abonner?? des chaines qui etaient en clair avant en plus!,positif,fibre,haute,True,False,2,non
3725,orosell,ah ? du coup c’est ici pour demander pour le passage d’un abo delta s à pop s ?,2025-06-11 15:10:42+00:00,https://twitter.com/orosell/status/1932817777598791856,ah ? du coup c'est ici pour demander pour le passage d'un abo delta s a pop s ?,neutre,autre,basse,False,True,72,oui
251,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés.nvous n'avez pas encore envoyé de dm ? retrouvez-moi dès à présent sur messenger &gt; ou via - free",2024-07-25 07:08:16+00:00,https://twitter.com/Freebox/status/1816369862593175815,"la messagerie privee x n'est plus disponible, et nous en sommes desoles.nvous n'avez pas encore envoye de dm ? retrouvez-moi des a present sur messenger &gt; ou via - free",neutre,autre,basse,False,False,72,non
2338,Jewel9The,honteux !!nje suis client depuis des années. nj’ai la box delta. ça fait maintenant 1 semaine que je n’ai + de connexion. nj’ai appelé l’assistance à plusieurs reprise. à ce jour tjrs rien !!non me considère tellement qu’on m’a pas envoyé de technicien. free a fuire !,2024-11-07 21:55:22+00:00,https://twitter.com/Jewel9The/status/1854643836238155882,honteux !!nje suis client depuis des annees. nj'ai la box delta. ca fait maintenant 1 semaine que je n'ai + de connexion. nj'ai appele l'assistance a plusieurs reprise. a ce jour tjrs rien !!non me considere tellement qu'on m'a pas envoye de technicien. free a fuire !,neutre,réseau,basse,False,False,72,non
1818,Shiro__Yue,salut ^^nest-ce que vous trouvez ça normal que ça fait deux jours que la connexion se coupe comme par hasard à la même heure ? ^^ et sans avertissement (une spécialité de free) ^^,2024-10-08 19:07:29+00:00,https://twitter.com/Shiro__Yue/status/1843729949079023713,salut ^^nest-ce que vous trouvez ca normal que ca fait deux jours que la connexion se coupe comme par hasard a la meme heure ? ^^ et sans avertissement (une specialite de free) ^^,neutre,réseau,basse,False,False,72,non
899,twik_twok,salut quand est-ce que je pourrai demander l'échange de mon répéteur wi-fi 5 par un wi-fi 7 ??!?!?!?!nce n'est toujours pas dispo sur mon interface nmerci,2024-08-28 16:09:15+00:00,https://twitter.com/twik_twok/status/1828827191943254260,salut quand est-ce que je pourrai demander l'echange de mon repeteur wi-fi 5 par un wi-fi 7 ??!?!?!?!nce n'est toujours pas dispo sur mon interface nmerci,positif,autre,basse,False,True,72,oui
3020,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger si vous n'avez eu de réponse concernant votre facture :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-05 13:38:12+00:00,https://twitter.com/Freebox/status/1897280486877102565,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger si vous n'avez eu de reponse concernant votre facture :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",positif,facturation,basse,False,False,72,non
549,SamP1977,eh cc consulté une boîte mail de chez vous qui n'a pas migré sous zimbra c'est un enfer.,2024-08-08 11:44:16+00:00,https://twitter.com/SamP1977/status/1821512750947770450,eh cc consulte une boite mail de chez vous qui n'a pas migre sous zimbra c'est un enfer.,neutre,autre,basse,False,False,72,non
2835,HDarteyron,"la même a dax, un peu de réseau perso, 5g de temps en temps mais freebox impossible à connecter",2024-12-06 17:15:06+00:00,https://twitter.com/HDarteyron/status/1865082553603957178,"la meme a dax, un peu de reseau perso, 5g de temps en temps mais freebox impossible a connecter",negatif,fibre,basse,False,True,72,non
1110,mesli76450,3 semaine que j'ai reçu une box free tjr pas internet 2 faut plan par un technicien qui doit venir chez moi et quand j'appelle free on me mais en attente de 30 min sans réponse ha oui juste on va relance mais mdr un truc à dire? n une honte!!,2024-09-07 16:27:54+00:00,https://twitter.com/mesli76450/status/1832455765224808943,3 semaine que j'ai recu une box free tjr pas internet 2 faut plan par un technicien qui doit venir chez moi et quand j'appelle free on me mais en attente de 30 min sans reponse ha oui juste on va relance mais mdr un truc a dire? n une honte!!,neutre,fibre,basse,False,False,72,non
2767,CC91564,"4 semaines depuis la souscription de mon abonnement freebox : toujours pas d'activation de la ligne malgré toutes mes relances et colères, et aucun rendez-vous avec le technicien n'est planifié... le laxisme et l'incompétence sont désormais la règle chez free...",2024-12-04 12:39:46+00:00,https://twitter.com/CC91564/status/1864288486477508806,"4 semaines depuis la souscription de mon abonnement freebox : toujours pas d'activation de la ligne malgre toutes mes relances et coleres, et aucun rendez-vous avec le technicien n'est planifie... le laxisme et l'incompetence sont desormais la regle chez free...",positif,fibre,haute,True,False,2,non
351,Lau1Logo,désolée de poster ici. pas moyen de m'en sortir au tél. j'ai été facturée d'un abt netflix prenium à 11 euros pour juillet or on n'a rien demandé car on a déjà netflix essentiel ds notre abt free. j'ai tel à free et à netflix et personne ne peur rien faire... 1/2,2024-07-29 18:25:23+00:00,https://twitter.com/Lau1Logo/status/1817989817893872093,desolee de poster ici. pas moyen de m'en sortir au tel. j'ai ete facturee d'un abt netflix prenium a 11 euros pour juillet or on n'a rien demande car on a deja netflix essentiel ds notre abt free. j'ai tel a free et a netflix et personne ne peur rien faire... 1/2,neutre,facturation,basse,False,True,72,oui
2026,Monwifi_fr,"client va en agence pour déménager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !!nlà encore, quel niveau de sevisse client ? nheureusement, prêt de mon hotspot 4g ici, sinon plus de télétravail.nhaut niveau d'incompétence !",2024-10-21 07:21:48+00:00,https://twitter.com/Monwifi_fr/status/1848263399957745762,"client va en agence pour demenager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !!nla encore, quel niveau de sevisse client ? nheureusement, pret de mon hotspot 4g ici, sinon plus de teletravail.nhaut niveau d'incompetence !",neutre,réseau,haute,True,False,2,non
953,BusyspiderFr,"maj avec refonte total du tuto️ rattachement player devialet. migration depuis le nouvel abonnement ultra, depuis delta et comme d'habitude sur une unique page web. nouveau lien, mais l'ancien est bien redirigé pas de souci. bonne lecture ️nn",2024-09-02 05:14:27+00:00,https://twitter.com/BusyspiderFr/status/1830474345170268294,"maj avec refonte total du tuto rattachement player devialet. migration depuis le nouvel abonnement ultra, depuis delta et comme d'habitude sur une unique page web. nouveau lien, mais l'ancien est bien redirige pas de souci. bonne lecture nn",positif,facturation,moyenne,False,False,48,non
2202,Freebox,"bonjour alex7638,nnje comprends votre interrogation, sachez que si votre compte est concerné, vous avez reçu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations à connaitre.",2024-10-26 09:25:32+00:00,https://twitter.com/Freebox/status/1850106478587216341,"bonjour alex7638,nnje comprends votre interrogation, sachez que si votre compte est concerne, vous avez recu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations a connaitre.",positif,service,basse,False,False,72,non
2836,MilooGlt,"une fois de plus depuis bientôt + 2h ns n'avons plus d réseau, plus d'internet... en fin d compte vous êtes pire q reef y en a marre... j vais résilier.",2024-12-06 17:16:02+00:00,https://twitter.com/MilooGlt/status/1865082787247612216,"une fois de plus depuis bientot + 2h ns n'avons plus d reseau, plus d'internet... en fin d compte vous etes pire q reef y en a marre... j vais resilier.",neutre,internet,haute,True,True,2,oui
933,Sasskeh,"comment je vois tout le monde sur starwarsoutlaws alors que j’ai l’early access + drops twitch mais je suis encore en vacances à l’île maurice. nn— hâte de reprendre dès que je rentre (enfin, papa arrête pas de me sms car saute, j’espère pouvoir streamer vite !)",2024-08-30 12:09:41+00:00,https://twitter.com/Sasskeh/status/1829491680627802623,"comment je vois tout le monde sur starwarsoutlaws alors que j'ai l'early access + drops twitch mais je suis encore en vacances a l'ile maurice. nn-- hate de reprendre des que je rentre (enfin, papa arrete pas de me sms car saute, j'espere pouvoir streamer vite !)",neutre,mobile,basse,False,False,72,non
1579,SupRaa_TV,salut ca fais plus d’1 semaine que le changement d’adresse a ete fait mais tjs personne pour venir installer nnque faire ?,2024-09-30 17:20:20+00:00,https://twitter.com/SupRaa_TV/status/1840803880029790330,salut ca fais plus d'1 semaine que le changement d'adresse a ete fait mais tjs personne pour venir installer nnque faire ?,neutre,autre,basse,False,False,72,non
2264,922Myrtille,"c’est vraiment le pire opérateur. 1 mois que notre box est en panne (aucun service dispo, aucune wifi) et aucune solution n’a été trouvée. on est tous en hors forfait a la maison. j’ai qu’une hâte c’est de résilier !",2024-11-04 19:08:12+00:00,https://twitter.com/922Myrtille/status/1853514603633971603,"c'est vraiment le pire operateur. 1 mois que notre box est en panne (aucun service dispo, aucune wifi) et aucune solution n'a ete trouvee. on est tous en hors forfait a la maison. j'ai qu'une hate c'est de resilier !",negatif,fibre,haute,True,True,2,non
3705,Creatrice94,"s’il vous plaît, suis-je la seule ? commence à déconner, j’ai l’impression, il devienne comme sfr, j’ai plus de wi-fi ça fait exactement deux jours et ce n’est pas la première fois. dites-moi en commentaire si vous êtes pareil que moi.",2025-06-09 21:09:13+00:00,https://twitter.com/Creatrice94/status/1932183223637000297,"s'il vous plait, suis-je la seule ? commence a deconner, j'ai l'impression, il devienne comme sfr, j'ai plus de wi-fi ca fait exactement deux jours et ce n'est pas la premiere fois. dites-moi en commentaire si vous etes pareil que moi.",neutre,autre,haute,True,False,2,non
934,FurilaxFatal,"j’ai souscrit à une offre box fin juin, depuis c’est l’horreur…..ntoujours pas internet au bout de 30jours, aucune solution de rechange.nj’arrête mon abonnement et je renvoie la box.n m’a facturé 300€ de frais d’annulation et de box nnsav de clown",2024-08-30 14:13:59+00:00,https://twitter.com/FurilaxFatal/status/1829522962287837315,"j'ai souscrit a une offre box fin juin, depuis c'est l'horreur.....ntoujours pas internet au bout de 30jours, aucune solution de rechange.nj'arrete mon abonnement et je renvoie la box.n m'a facture 300EUR de frais d'annulation et de box nnsav de clown",neutre,fibre,haute,True,False,2,non
1903,UniversFreebox,"convention annuelle des communautés de free ce vendredi : abonnés, posez vos questions à free !",2024-10-15 14:47:33+00:00,https://twitter.com/UniversFreebox/status/1846201248443519299,"convention annuelle des communautes de free ce vendredi : abonnes, posez vos questions a free !",positif,autre,basse,False,False,72,non
545,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés. nnretrouvez-moi dès à présent sur messenger pour faire un point sur la situation &gt; nou via – free",2024-08-08 10:01:53+00:00,https://twitter.com/Freebox/status/1821486983949996432,"la messagerie privee x n'est plus disponible, et nous en sommes desoles. nnretrouvez-moi des a present sur messenger pour faire un point sur la situation &gt; nou via - free",neutre,autre,basse,False,False,72,non
1000,jokerjim90,"client chez vous depuis 10 ans, je trouve ça lamentable de devoir payer pour changer de box. la révolution ne fonctionne pas bien je voudrais passer à la pop et on me dit tranquillement que ça va me coûter 100 €. je trouve ça écœurant.",2024-09-03 16:22:35+00:00,https://twitter.com/jokerjim90/status/1831004875213111462,"client chez vous depuis 10 ans, je trouve ca lamentable de devoir payer pour changer de box. la revolution ne fonctionne pas bien je voudrais passer a la pop et on me dit tranquillement que ca va me couter 100 EUR. je trouve ca ecoeurant.",neutre,fibre,basse,False,False,72,non
550,__Valie__,"bonjour, nest-ce qu'on peut annuler l'option tv by canal sur une revolution ?",2024-08-08 12:31:15+00:00,https://twitter.com/__Valie__/status/1821524574560800903,"bonjour, nest-ce qu'on peut annuler l'option tv by canal sur une revolution ?",neutre,tv,basse,False,False,72,non
2043,xbeaudouin,", une communication par rapport à ceci ? merci.n",2024-10-22 09:04:34+00:00,https://twitter.com/xbeaudouin/status/1848651649700557141,", une communication par rapport a ceci ? merci.n",positif,autre,basse,False,False,72,non
1420,NumeriqueGeek,coup de main j'essaie par tout les moyens de rattacher la ligne mobile de mon beau père a ça freebox mais rien ne fonctionne.,2024-09-23 07:25:08+00:00,https://twitter.com/NumeriqueGeek/status/1838117380192403582,coup de main j'essaie par tout les moyens de rattacher la ligne mobile de mon beau pere a ca freebox mais rien ne fonctionne.,neutre,fibre,basse,False,False,72,non
620,free,bah bénef.,2024-08-13 10:17:09+00:00,https://twitter.com/free/status/1823302765533184162,bah benef.,neutre,autre,basse,False,False,72,non
1513,Szelerski,la ligne est coupé depuis hier 17h dans ma rue aucune nouvelle de free et aucune intervention. ce n’est pas compréhensible ni acceptable,2024-09-26 19:10:12+00:00,https://twitter.com/Szelerski/status/1839381978979979430,la ligne est coupe depuis hier 17h dans ma rue aucune nouvelle de free et aucune intervention. ce n'est pas comprehensible ni acceptable,neutre,autre,haute,True,False,2,non
967,Odnilag64Bolty,"plus rapide que d'avoir un rendez vous technicien que j'attends depuis 1 mois! nchez sfr rdv en 3 jours, chez vous j'attends depuis le 5 août car pas de places dans les plannings..ntrès déçu vu que j'adore free, que ça soit mobile ou box ..",2024-09-02 17:05:22+00:00,https://twitter.com/Odnilag64Bolty/status/1830653253266338029,"plus rapide que d'avoir un rendez vous technicien que j'attends depuis 1 mois! nchez sfr rdv en 3 jours, chez vous j'attends depuis le 5 aout car pas de places dans les plannings..ntres decu vu que j'adore free, que ca soit mobile ou box ..",positif,fibre,basse,False,False,72,non
2013,FenrisseCSGO,vous faites vraiment payer pour le backup 4g alors que j'ai des pertes de connexion plusieurs fois par mois et que j'ai votre abonnement le plus cher et que vous retirez disney+ dans pas longtemps ?,2024-10-20 12:47:00+00:00,https://twitter.com/FenrisseCSGO/status/1847982850999468252,vous faites vraiment payer pour le backup 4g alors que j'ai des pertes de connexion plusieurs fois par mois et que j'ai votre abonnement le plus cher et que vous retirez disney+ dans pas longtemps ?,positif,réseau,basse,False,False,72,non
121,Alinolord,vous aussi vous avez un souci avec votre freebox ? erreur 20 d’authentification ? et sa bug quand il arrive à s’identifier difficilement ? free,2024-07-19 18:17:23+00:00,https://twitter.com/Alinolord/status/1814363924684517557,vous aussi vous avez un souci avec votre freebox ? erreur 20 d'authentification ? et sa bug quand il arrive a s'identifier difficilement ? free,negatif,fibre,moyenne,False,True,48,non
3688,Edwige_na,vous attendez quoi pour régler le problème ?,2025-06-08 11:36:17+00:00,https://twitter.com/Edwige_na/status/1931676653748429071,vous attendez quoi pour regler le probleme ?,neutre,autre,basse,False,False,72,non
3710,hianmeds,on a pas de reseau depuis hier 23h on fait comment ?,2025-06-10 10:02:46+00:00,https://twitter.com/hianmeds/status/1932377893780201970,on a pas de reseau depuis hier 23h on fait comment ?,neutre,autre,moyenne,False,False,48,non
2114,matthieu505,des pannes de wifi tous les jours vous allez payer pour mon thérapeute,2024-10-23 19:52:42+00:00,https://twitter.com/matthieu505/status/1849177147174228213,des pannes de wifi tous les jours vous allez payer pour mon therapeute,negatif,technique,basse,False,True,72,non
176,TendanceRap1,"serait touché par la panne numéro injoignable, services qui ne fonctionnent plus. je ne pense pas que se soit un hasard. pannemondiale",2024-07-19 18:37:59+00:00,https://twitter.com/TendanceRap1/status/1814369108772684226,"serait touche par la panne numero injoignable, services qui ne fonctionnent plus. je ne pense pas que se soit un hasard. pannemondiale",negatif,technique,basse,False,True,72,non
675,Liammgnr,par pitié vous pouvez m'envoyer un message en mp j'en peux plus de ma connexion,2024-08-17 15:34:08+00:00,https://twitter.com/Liammgnr/status/1824832088656273886,par pitie vous pouvez m'envoyer un message en mp j'en peux plus de ma connexion,neutre,réseau,haute,True,False,2,non
1714,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés greg_tuannretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-04 07:16:49+00:00,https://twitter.com/Freebox/status/1842101554972676189,"la messagerie privee x n'est plus disponible, et nous en sommes desoles greg_tuannretrouvez-nous des a present sur messenger &gt; nou via",neutre,autre,basse,False,False,72,non
