tweet_id,author,text,date,url,sentiment,category,priority,is_urgent,needs_response,estimated_resolution_time
2839,SirobTar,"hey! malgré plusieurs tentatives via messenger, nous n’avons pas eu de retour concernant notre problème de chaîne tv qui freeze ou qui saccadent depuis plusieurs jours, voir semaines.nmerci de nous répondre sur messenger ou nous contacter par téléphone",2024-12-06 18:43:50+00:00,https://twitter.com/SirobTar/status/1865104879963783614,neutral,compliment,haute,True,False,7
1943,SPQRoy_Mustang,"bonjour et , avec mes amis nous avons remarqué que les deux seuls à avoir des pertes de paquets et éclatements de paquets sur les jeux en ligne sont ceux qui sont chez free ... cela dure depuis pas mal de temps, pourrions nous avoir une solution? merci !",2024-10-16 21:47:56+00:00,https://twitter.com/SPQRoy_Mustang/status/1846669432795340886,positive,compliment,basse,False,False,2
2563,lemykillmistrss,vous allez vous renvoyer la balle combien de temps ? c’est qui le stagiaire qui a pas fait son boulot de résiliation ?,2024-11-22 08:46:52+00:00,https://twitter.com/lemykillmistrss/status/1859881222048293155,neutral,question,basse,False,True,7
1785,JordananasTV,"ma co qui crash juste avant sparking zero ! je vous aimes, mais la je vais tout casser ahhhhhhhhhhhhh",2024-10-07 22:18:14+00:00,https://twitter.com/JordananasTV/status/1843415567019192572,neutral,autre,basse,False,True,15
1928,BrJefilho,il se passe quoi avec la co ?? tu m’aides pas la,2024-10-16 01:28:11+00:00,https://twitter.com/BrJefilho/status/1846362471663079930,neutral,question,moyenne,False,True,15
3668,youbousal,"entrant dans un 3e mois de suite sans service mais les prélèvements sont toujours réalisés. l’assistance ne fait que remettre « habilement » la responsabilité sur l’abonné et c’est saoulant.nfaites quelques chose, monsieur le cm",2025-06-05 19:12:38+00:00,https://twitter.com/youbousal/status/1930704333705978062,neutral,autre,basse,False,True,15
3246,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger si le problème est toujours d'actualité.n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-08 08:19:18+00:00,https://twitter.com/Freebox/status/1909521418842263976,negative,autre,haute,True,True,45
834,mamieforever75,et sinon mon probleme de reseau non résolu depuis plusieurs semaines ont en parle ou pas,2024-08-25 10:59:18+00:00,https://twitter.com/mamieforever75/status/1827662030012035187,neutral,autre,basse,False,True,15
1135,c_romain,"c'est bien de lancer de nouveaux produits, mais ce serait mieux de ne pas laisser ses clients en plan. pas de connexion depuis 7 semaines et le service client qui répond chaque semaine soyez rassurés, les techniciens sont au courant. 11 pannes depuis janvier déjà...",2024-09-09 10:09:24+00:00,https://twitter.com/c_romain/status/1833085289989898614,negative,technique,haute,True,True,90
404,SPhilou98,"bonjour free. je me permets de vous écrire ici car je n’ai pas de retour sur l’assistance freebox, sur l’espace client. je n’ai plus internet depuis hier soir",2024-07-31 09:00:46+00:00,https://twitter.com/SPhilou98/status/1818572502089531586,neutral,autre,basse,False,True,15
1856,jobe_64,bonjour nvous êtes vraiment des gros con ! vous faites passer un technicien pour changer le raccordement de mon logement sans me prévenir et sans mon accord !! avant même que j’ai pu réceptionner la box ! c’est quel genre de service ca ?!,2024-10-11 08:23:00+00:00,https://twitter.com/jobe_64/status/1844654924933533816,neutral,question,basse,False,True,7
364,valerie3323,"bonjour,nplus de box ni de mobile free depuis ce matin donc impossible de contacter la hotline free. je suis à saint mandrier sur mer 83430. pouvez-vous m'aider, svp ?",2024-07-30 06:44:28+00:00,https://twitter.com/valerie3323/status/1818175812417241183,neutral,question,moyenne,False,True,15
1924,onzk28,"va falloir m’expliquer ça fait plusieurs mois la connexion coupe régulièrement certains soir ou la nuit plusieurs heures, defois y’a même plus de réseau",2024-10-15 23:42:22+00:00,https://twitter.com/onzk28/status/1846335842517741627,neutral,réseau,basse,False,True,45
2084,RLDI_Lamy,alerte rouge chez free ! les données bancaires de 5 millions de clients en vente sur le web via,2024-10-22 17:08:18+00:00,https://twitter.com/RLDI_Lamy/status/1848773384341164119,neutral,autre,basse,False,True,15
508,zoub_x,"on en parle de vos « technicien » fibre qui arrivent 2h en retard, ne savent pas percer un trou ni parler français, et veulent finir le travail coûte que coûte (même à 22h…) pour être payé..,?",2024-08-07 08:41:18+00:00,https://twitter.com/zoub_x/status/1821104319791256004,neutral,facturation,basse,False,True,15
3243,Fifisave13,"rebonjour, je vais attendre le mot de passe par courrier, mais ceci ne concerne que mon compte free abonné je pense, pas mon compte free zimbra mail que je viens juste de modifier suite à votre sms et qui ne fonctionne toujours pas... confirmez-moi ceci svp par retour m",2025-04-07 15:40:49+00:00,https://twitter.com/Fifisave13/status/1909270143986696342,neutral,autre,basse,False,True,15
2714,ShootNet,"merci et , déjà 7 sem. soit 49 j d'indispo de la fibre. l'incapacité à maintenir un rzo fibre pr ts les abonnés est un réel sujet ds la 7è éco mondiale. et toujours pas de dialogue entre eux... fibreoptique internet lawifi",2024-12-02 12:39:39+00:00,https://twitter.com/ShootNet/status/1863563682485096725,positive,compliment,basse,False,False,2
489,CdbMaxime,"ça dépend. 6 mois avec un débit adsl au prix de la fibre par mauvaise installation de vos techniciens et tout ça sans compensation financière. 57€ mensuel ça fait cher pour de l’adsl ! chers clients, passez votre chemin si vous espérez réparation d’un préjudice",2024-08-06 15:50:43+00:00,https://twitter.com/CdbMaxime/status/1820849995307700720,neutral,facturation,basse,False,True,15
235,GoriTigerlol,bonjour nnpossible d'échanger un dm ?,2024-07-23 09:45:35+00:00,https://twitter.com/GoriTigerlol/status/1815684675941150933,neutral,question,basse,False,True,7
3430,SulliCop,"y a un souci chez vous ? impossible d’accéder à mes appareils à distance (ps5, home assistant, etc). et mon espace abonné sur vite site hs aussi…",2025-05-17 23:09:33+00:00,https://twitter.com/SulliCop/status/1923878584051007987,neutral,question,basse,False,True,7
3220,brice_lsrd,"j’ai résilier mon contrat, je veux rendre mes équipements mais le bordereau que vous m’envoyez ne fonctionne pas. on fait comment? vous me faites payer pour avoir quelqu’un en plus",2025-04-01 16:35:31+00:00,https://twitter.com/brice_lsrd/status/1907109583669309496,neutral,abonnement,moyenne,False,True,30
1199,EliotAFC,semaines que nous faisons des démarches pour avoir notre freebox dans notre nouveau logement (nouveau lotissement) tout est bon mais free ne peux toujours pas nous proposer l'installation... decevantnva-t-on devoir transférer tous nos contrats ?,2024-09-11 10:24:59+00:00,https://twitter.com/EliotAFC/status/1833813985549828583,neutral,abonnement,basse,False,True,15
1535,marquise_madame,"client depuis même pas 1 mois. le cpl ne fonctionne pas, pas de wifi sur le player (?!?), le player n'accepte pas de répétiteur. je ne peux pas faire passer un câble au milieu du salon.",2024-09-27 14:26:41+00:00,https://twitter.com/marquise_madame/status/1839673016742994408,neutral,question,basse,False,True,7
1562,NixTou_,possible de passer en message privé ?nnmerci^^,2024-09-29 07:07:58+00:00,https://twitter.com/NixTou_/status/1840287385076006960,positive,compliment,basse,False,False,2
696,MarieCatin,tel a pour un problème de télécommande et tomber sur un conseiller qui te méprise et te dire que tu lui fait perdre du temps mais qu il est payé… que répondre nfree freebox shame,2024-08-19 13:58:15+00:00,https://twitter.com/MarieCatin/status/1825532737102426582,negative,autre,haute,True,True,45
2198,Freebox,"bonjour mylnr,nnje comprends votre interrogation, sachez que si votre compte est concerné, vous avez reçu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations à connaitre.",2024-10-26 09:22:57+00:00,https://twitter.com/Freebox/status/1850105829929709699,neutral,autre,basse,False,True,15
956,KuroKetsuekiTan,je viens de souscrire à une offre freebox en renseignant mon rio pour le portage de mon numéro. est ce que j'ai des démarches de résiliation à effectuer de mon côté où est-ce free qui s'en charge ?,2024-09-02 09:09:20+00:00,https://twitter.com/KuroKetsuekiTan/status/1830533455567831117,neutral,question,basse,False,True,7
2219,TonneFoudre,"je regarde la pub et je suis en train de me demander si je ne suis pas plutôt abonné a ?nj'ai le player relié a la qui saute tous les 1/4 d'heure, impossible de regarder un truc en continu ..nje suis reparti sur la tnt",2024-11-01 20:10:09+00:00,https://twitter.com/TonneFoudre/status/1852443026951721023,neutral,question,basse,False,True,7
724,Haabzeinberg,"quand vous voulez vous me changez ma freebox revolution par une pop à jour en techno sans frais de migration ? c'est vrai que ça fait juste 20 ans que je suis chez vous, pas assez fidèle je pense.",2024-08-20 11:17:59+00:00,https://twitter.com/Haabzeinberg/status/1825854788887605397,neutral,question,basse,False,True,7
1925,Hajiwa00,", franchement, mais sincèrement hein, j’aime trop free ! nnmais là j’vais finir par exploser ma box si ma connexion continue de sauter toutes les 10 minutes ! nn svp dites-moi ce qu’il se passe",2024-10-15 23:50:50+00:00,https://twitter.com/Hajiwa00/status/1846337971831599188,neutral,autre,basse,False,True,15
3628,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible: nretrouvez-moi dès à présent sur messenger afin de faire le suivi de cette anomalie : n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-04 09:37:59+00:00,https://twitter.com/Freebox/status/1930197331086803208,neutral,autre,basse,False,True,15
1096,Funsmash2,excuse moi mais tu es de quel coin stp ? moi aussi ma box a coupé et ne fonctionne plus depuis environ 13h aujourd’hui,2024-09-06 19:10:37+00:00,https://twitter.com/Funsmash2/status/1832134325304742150,neutral,question,basse,False,True,7
1149,at_luth,premier mois en tant que client j'avais longtemps hésité à cause des retours... pourquoi j'ai craqué ?nc'est littéralement du vol.,2024-09-09 20:14:05+00:00,https://twitter.com/at_luth/status/1833237463973888390,neutral,question,basse,False,True,7
2780,Max_Marty,"et le pire du pire dinternet !!napplication qui marche jamais, internet qui ne marche jamais nputain 57€ pour leur box de mes couilles ?!nmais allez ça dégage nj’ai jamais pu regarder la télé depuis 2 mois !!nc’est normal ?!!",2024-12-04 18:16:41+00:00,https://twitter.com/Max_Marty/status/1864373275393950016,neutral,question,basse,False,True,7
3710,hianmeds,on a pas de reseau depuis hier 23h on fait comment ?,2025-06-10 10:02:46+00:00,https://twitter.com/hianmeds/status/1932377893780201970,neutral,question,moyenne,False,True,15
824,HugoStg10,"nc’est bon aller vous faire foutre à un moment, 5 fois de l’année ou la boxe bloque à l’étape 2 et plus rien, impossible de contacter quelqu’un rdv le 29 août, pendant ce temps là on paye et rien de ne marche comme d’hab, élu pire service d’internet",2024-08-24 17:42:14+00:00,https://twitter.com/HugoStg10/status/1827401040519365087,neutral,autre,critique,True,True,60
1858,MrGeraud,"technicien qui ne se pointe pas au rendez vous prévu hier.nimpossible de replanifier ou d'annuler pour avoir un nouveau créneau.nje tourne en rond avec vos services, et plus d'internet à la maison depuis 24h...nvous avez une solution ?",2024-10-11 11:12:45+00:00,https://twitter.com/MrGeraud/status/1844697641562595566,negative,question,basse,False,True,7
2270,xAureelie,"bonjour je n’arrive pas à faire le déménagement de ma box, pouvez-vous m’aider ? merci",2024-11-05 05:41:41+00:00,https://twitter.com/xAureelie/status/1853674023177118069,positive,compliment,moyenne,False,False,5
3110,Djaffarbkm,au bout de 26 ans d'abonnement vous avez écrasé ma ligne et mon abonnement sans aucune demande de ma part vos méthodes sont inadmissibles nveuillez règler le problème... ce n'est plus free mais reef,2025-03-19 13:31:03+00:00,https://twitter.com/Djaffarbkm/status/1902352117471310237,negative,abonnement,haute,True,True,45
2566,ImmigreParisien,"les gars est ce que quelqu’un travail chez (dans le nord) c’est une dinguerie, problème de fibre (que chez moi les voisins 0 problemes) et les chiens au téléphone me donne 0 solution et je dois attendre jusqu’à mardi mdrrrrrrrr et j’boss comment ??",2024-11-22 13:00:31+00:00,https://twitter.com/ImmigreParisien/status/1859945051998306624,negative,question,haute,True,True,22
1581,Aybakfn,la meme 3 jours avant plus de co avec free pendant 3 jours,2024-09-30 19:27:11+00:00,https://twitter.com/Aybakfn/status/1840835804966580293,neutral,autre,basse,False,True,15
1912,FeelGoodRun,"problème etape en région lyonnais, vous pouvez me dire une estimation de reprise de service ?nn",2024-10-15 19:03:09+00:00,https://twitter.com/FeelGoodRun/status/1846265574512554298,negative,question,haute,True,True,22
1391,AstaOnX,j’espère notre équipe aura moins de problèmes de connexion que eux,2024-09-20 08:36:19+00:00,https://twitter.com/AstaOnX/status/1837048127825625186,negative,autre,haute,True,True,45
3597,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger pour faire le point sur votre cette facturationn▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-02 13:07:39+00:00,https://twitter.com/Freebox/status/1929525318609510435,neutral,facturation,basse,False,True,15
2908,becanenY,qui a connu ça ici,2024-12-11 21:34:19+00:00,https://twitter.com/becanenY/status/1866959724123439129,neutral,autre,basse,False,True,15
3033,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour faire le point sur votre incident :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-06 10:22:00+00:00,https://twitter.com/Freebox/status/1897593500507521427,neutral,autre,basse,False,True,15
1044,Sasskeh,attendez y’a astrobot demain !npurée vous gâchez clairement mon planning ! nndonnez-moi internet !!,2024-09-05 08:16:18+00:00,https://twitter.com/Sasskeh/status/1831607274613182765,neutral,autre,basse,False,True,15
618,mathieupassenau,tu viens récupérer tes merdes quand ? ou je te les ramène en boutique ?,2024-08-13 07:30:34+00:00,https://twitter.com/mathieupassenau/status/1823260843922071883,neutral,question,basse,False,True,7
3383,Nyar_MX,"2 jours que ma freebox est bloqué à l'étape 2, même pas une réponse de la part du service d'assistance technique.",2025-05-08 09:31:07+00:00,https://twitter.com/Nyar_MX/status/1920411130083577914,neutral,technique,critique,True,True,120
1143,Faudratyfaire,1 semaine sans internet vous êtes sérieux ?? en 2024 ?? pour un client chez vous depuis plus de 15 ans ??,2024-09-09 16:25:01+00:00,https://twitter.com/Faudratyfaire/status/1833179817568870704,neutral,question,basse,False,True,7
1256,FilleBizarreexe,"bonjour, y aurait moyen d'avoir un conseiller par téléphone ? parce que j'en ai un peu marre de galérer à avoir un conseiller",2024-09-13 15:58:10+00:00,https://twitter.com/FilleBizarreexe/status/1834622611982065935,neutral,question,basse,False,True,7
2520,hatsonia1,moi aussi ca ne marche pas,2024-11-20 13:30:58+00:00,https://twitter.com/hatsonia1/status/1859227942536040740,neutral,autre,basse,False,True,15
2363,Pepsou_Breezy,"cela fait des mois que je n’ai plus internet avec 1, passage à la fibre catastrophique ou l’on me dit que l’on va me rappeler à chaque fois que j’ai une personne au téléphone. si ça continue, je vais vraiment en parler sur des réseaux plus conséquent.",2024-11-09 08:54:53+00:00,https://twitter.com/Pepsou_Breezy/status/1855172196580147307,neutral,réseau,basse,False,True,45
2191,Freebox,"bonjour dohko1265,nnje comprends votre interrogation, sachez que si votre compte est concerné, vous avez reçu ou recevrez rapidement un email de free, sur votre adresse email de contact. nvous y trouverez toutes les informations à connaitre.",2024-10-26 09:18:52+00:00,https://twitter.com/Freebox/status/1850104799317909997,neutral,autre,basse,False,True,15
1629,k2a1m2,j’ai besoin d’aide,2024-10-02 13:32:58+00:00,https://twitter.com/k2a1m2/status/1841471438143827980,neutral,autre,moyenne,False,True,30
3474,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger concernant votre coupure :n▶️ sommes également disponibles via d'autres canaux :n▶️ - freen",2025-05-21 14:29:21+00:00,https://twitter.com/Freebox/status/1925197226839527508,neutral,autre,basse,False,True,15
1938,kadraam,telephonelignefreefonctionneplusnmon téléphone fix ne fonctionne plus alors que la freebox focntionne,2024-10-16 18:13:30+00:00,https://twitter.com/kadraam/status/1846615466933883132,neutral,autre,basse,False,True,15
3006,blackice747,bonjour je viens de commander une box free mais je me suis tromper de compte bancaire ?,2025-02-28 10:08:09+00:00,https://twitter.com/blackice747/status/1895415688615076119,neutral,question,basse,False,True,7
664,Maths78jl,hey et c'est normal que l'on n'ait pas de sous-titres sur la freebox révolution?,2024-08-16 20:12:02+00:00,https://twitter.com/Maths78jl/status/1824539639094579492,neutral,question,basse,False,True,7
521,Cassalerecit,je vous aime bien mais j’ai passé la plupart de la journée sans connexion les gars/,2024-08-07 18:02:22+00:00,https://twitter.com/Cassalerecit/status/1821245515675398576,neutral,autre,basse,False,True,15
2525,ByMaxTalk,"2 semaine pour avoir un rendez vous installation nle colis indiqué livré dans ma boîte au lettre est absent nntu commences bien , dire que j’avais le choix entre ça et je pensais pas trouver aussi pire que le démon rouge",2024-11-20 16:41:49+00:00,https://twitter.com/ByMaxTalk/status/1859275967941804407,neutral,autre,basse,False,True,15
2436,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés ceceserviablennretrouvez-nous dès à présent sur messenger &gt; nou via",2024-11-14 09:11:18+00:00,https://twitter.com/Freebox/status/1856988266001834464,neutral,autre,basse,False,True,15
2166,CMalo1900,idem. est de la france aussi ?,2024-10-25 18:47:26+00:00,https://twitter.com/CMalo1900/status/1849885497566351734,neutral,question,basse,False,True,7
2234,Aikaryu666,"question, j'ai le sentiment d'être dans le même cas que toi, tu es en bleu foncé ou bleu clair ? t'a réussi à avoir un rdv d'installation ?",2024-11-02 18:41:34+00:00,https://twitter.com/Aikaryu666/status/1852783123131494678,neutral,question,moyenne,False,True,15
356,Sebcbien3813,ohhhhhhhhh encore et toujours pas de wifi sa commence à me les brisé sévèrement n'espérez même pas être payé ce mois ci fuck toujours emmerder trop c'est trop,2024-07-29 22:38:19+00:00,https://twitter.com/Sebcbien3813/status/1818053469565309175,neutral,autre,basse,False,True,15
1487,hytche_,bon c’est du foutage de gueule vos techniciens formés comme des peintres qui au lieu de réfléchir préfère débrancher la jarretiere de quelqu’un d’autre au lieu de travailler correctement. c’est quoi le but ? de faire le service fibre le pire service de france ?,2024-09-26 05:48:03+00:00,https://twitter.com/hytche_/status/1839180110802420107,neutral,question,basse,False,True,7
1196,bbool_,"3 coupures en 1 journée, quasi 3h à chaque fois. je paie pour ce service, c'est vraiment une honte. comment on fait quand on est en télétravail ?",2024-09-10 21:02:38+00:00,https://twitter.com/bbool_/status/1833612066067791895,neutral,question,moyenne,False,True,15
3536,TekoYoungCity_,"plus internet parce qu’un technicien nous a débranché pour brancher quelqu’un d’autre ? j’en veux pas de votre rdv mardi, si vous intervenez pas avant la fin de la semaine c’est tchao",2025-05-28 13:13:43+00:00,https://twitter.com/TekoYoungCity_/status/1927714905668395477,neutral,question,basse,False,True,7
2982,HerveCAUSSE,et pour changer de box (en panne) et souscrire une box pop c'est possible ? la page dit momentanément indisponible. merci.,2025-02-22 07:29:01+00:00,https://twitter.com/HerveCAUSSE/status/1893201314336723330,neutral,technique,haute,True,True,90
578,Rem_LB,pire opérateur c’est une honte leurs service client,2024-08-09 18:26:22+00:00,https://twitter.com/Rem_LB/status/1821976331099541925,neutral,autre,basse,False,True,15
3135,inthedark_ness,"ehh psst c'est quand vous voulez que vous vous bougez le train ! 10 jrs que j'ai plus de fibre, votre backup à la noix qui capte que dalle, des techniciens dispo 2 jours par semaine alors que j'en bosse 6/7. vous allez faire quelque chose pour rétablir ma ligne ou bien ?",2025-03-21 16:30:59+00:00,https://twitter.com/inthedark_ness/status/1903122175239782514,neutral,question,basse,False,True,7
1916,LucasRi30896580,je vais changer d’opérateur tout les 2 jours la connexion se coupe et mon forfait je le paye et je suis bloquer en 3g depuis une semaine,2024-10-15 23:30:55+00:00,https://twitter.com/LucasRi30896580/status/1846332958497771709,neutral,abonnement,basse,False,True,15
718,rBrillet,merci : j’ai le meme problème ! je pensais que j’étais le seul,2024-08-20 08:40:06+00:00,https://twitter.com/rBrillet/status/1825815056736547032,neutral,compliment,haute,True,False,7
576,fouinybenji_,ah bah ça va l’installation par le technicien merci c’est tellement énorme je vais bien pouvoir effectuer le gaming la,2024-08-09 15:29:28+00:00,https://twitter.com/fouinybenji_/status/1821931813612175742,positive,compliment,basse,False,False,2
3216,nishan_s,yop la commu !nje désespère avec !nvoilà 6 mois que mes parents n’ont plus de connexion et bien évidemment les prélèvements sont toujours d’actus.nles gens de l’assistance ( ) me baratine depuis des mois en me demandant de patienter……nune solution à m’apporter ?,2025-04-01 13:37:57+00:00,https://twitter.com/nishan_s/status/1907064895293559003,neutral,question,basse,False,True,7
1286,Deepspeaks_,nnd'offre du moment pour nouvelle client de freebox ?,2024-09-16 09:24:53+00:00,https://twitter.com/Deepspeaks_/status/1835610799080869934,neutral,question,basse,False,True,7
2869,Tupepatest1,ok mais viens réparer ma fibre jpaye dans le vide la frero au lieu de poster des vannes,2024-12-09 17:58:41+00:00,https://twitter.com/Tupepatest1/status/1866180684982997077,neutral,autre,basse,False,True,15
3669,FredoFMTV,message de au démarrage de la box nntnt télévision nouvellenumerotation,2025-06-06 05:37:02+00:00,https://twitter.com/FredoFMTV/status/1930861468141904285,neutral,autre,basse,False,True,15
3052,peroplsk12,bonjour possible de dm pour un renseignement sur les 3 mois offerts canal plus svp ?,2025-03-08 13:11:13+00:00,https://twitter.com/peroplsk12/status/1898360857878217169,neutral,question,basse,False,True,7
3732,SylvainPAM18,"je suis assez agacé. je viens d'être débité de 190€ pour non renvoi de la box que j'ai déposée il y a 4 mois dans un point relais. j'ai essayé de contacter la ligne ces dernières semaines sans succès, dans le labyrinthe de boîtes vocales et autres codes. que faire ?",2025-06-13 12:11:00+00:00,https://twitter.com/SylvainPAM18/status/1933497330717565431,neutral,question,basse,False,True,7
1615,zoneadsl_panne,panne freebox en coursn 20 freenautes ont signalé des pannes internet sur le réseau fibre de free depuis 19h28nville concernée : witry-lès-reims (51420)n⬇️⬇️⬇️n,2024-10-01 19:46:42+00:00,https://twitter.com/zoneadsl_panne/status/1841203104244502969,negative,réseau,haute,True,True,135
1332,oxman,devinez quoi 40 jours plus tard tout l'immeuble n'a toujours plus d'internet après que free suite à une intervention ait tout cassé et le support me réponds: blabla on ne sait pas quand ça sera réparén,2024-09-18 14:16:02+00:00,https://twitter.com/oxman/status/1836408847692337393,neutral,question,basse,False,True,7
91,lachainelequipe,c’est parti pour la finale du mondial de rugby u20 nnallez les bleuets ! nnlequiperugby,2024-07-19 17:00:39+00:00,https://twitter.com/lachainelequipe/status/1814344612590358589,neutral,autre,basse,False,True,15
1001,Gone_fr,bonjour possible de vous contacter en dm suite à une résiliation et le renvoie de mes appareils ?,2024-09-03 16:23:27+00:00,https://twitter.com/Gone_fr/status/1831005094793330956,neutral,question,basse,False,True,7
2850,sinishajm,il boycotte un mec juste parce qu’il est fier d’être français : on appelle ça comment déjà ?,2024-12-08 10:58:59+00:00,https://twitter.com/sinishajm/status/1865712676099252592,neutral,question,moyenne,False,True,15
3211,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nnretrouvez-moi dès à présent sur messenger pour faire le point sur les plannings disponibles :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-31 17:58:32+00:00,https://twitter.com/Freebox/status/1906768088193806556,neutral,autre,basse,False,True,15
3190,stephsenic,"bonsoir. je n’en peux plus. ma box s’arrête toutes les 10 min, et repart en mode initialisation. france télévision bug chaque jour et mon forfait tel est chaotique. changement d’opérateur prévu mais c’ici là, des solutions sans passer 40 min au tel ?",2025-03-28 22:06:53+00:00,https://twitter.com/stephsenic/status/1905743422641860788,negative,technique,haute,True,True,90
2096,ctarkos,hello problèmes de réception de ma chaîne essentielle canal 176 . un problème général ? merci de votre réponse,2024-10-23 09:02:01+00:00,https://twitter.com/ctarkos/status/1849013397108523483,neutral,compliment,haute,True,False,7
3630,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger pour faire le point sur ces différentes coupures : n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-04 09:45:51+00:00,https://twitter.com/Freebox/status/1930199308566978803,neutral,autre,basse,False,True,15
442,DaFirenze93,aucun internet vous cassez la tête les seules vacances que j’ai et j’peux pas en profiter mon ps+ va finir dans 2 semaines j’aurai même pas pu en profiter,2024-08-03 13:16:50+00:00,https://twitter.com/DaFirenze93/status/1819724105207189867,neutral,autre,basse,False,True,15
3451,SweetieJazzy,"bonjour, j'aurais besoin d'un rdv adapté avec technicien svp",2025-05-20 13:43:33+00:00,https://twitter.com/SweetieJazzy/status/1924823312946934043,neutral,autre,basse,False,True,15
3302,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger si votre demande d'assistance est toujours d'actualité:n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-17 08:48:57+00:00,https://twitter.com/Freebox/status/1912790373564363163,neutral,autre,basse,False,True,15
3126,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour qu'on puisse analyser vos soucis :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-20 10:43:43+00:00,https://twitter.com/Freebox/status/1902672395561017717,neutral,autre,basse,False,True,15
667,ArnaudJouzac,"bonjour, incident collectif fibre impactant la rue tredez à dugny 93440 depuis hier 15h. une idée du temps de résolution ?",2024-08-17 08:21:00+00:00,https://twitter.com/ArnaudJouzac/status/1824723089822789954,neutral,question,basse,False,True,7
2404,DatDraz,"depuis ce matin 11h plus de réseau mobile et internet , je pense sérieusement à changé d’opérateur .",2024-11-13 16:33:05+00:00,https://twitter.com/DatDraz/status/1856737058485907513,neutral,réseau,basse,False,True,45
1720,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés cedricvarnier67nnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-04 07:27:28+00:00,https://twitter.com/Freebox/status/1842104234474414475,neutral,autre,basse,False,True,15
2645,GFdj201770157,"salut free, possible de passer en dm? j'ai résilié mon abonnement mais je cherche à vous contacter! merci",2024-11-26 17:48:04+00:00,https://twitter.com/GFdj201770157/status/1861466969423118404,positive,abonnement,basse,False,True,15
1786,rejsmont,"hey ! c'est fini une semaine je n'ai plus internet, plus de téléphone et plus de télé. malgré plusieurs tentatives de contact votre équipe de paris tolbiac n'a pas répondu. est ce la qualité de service que vous visez ?",2024-10-08 06:17:56+00:00,https://twitter.com/rejsmont/status/1843536287724384496,neutral,question,basse,False,True,7
923,RLamorliere,des soucis de réseaux depuis 2 jours zone paris 17e. ça lag.sans arrêt pour la tele,2024-08-29 18:11:53+00:00,https://twitter.com/RLamorliere/status/1829220440964759981,neutral,réseau,basse,False,True,45
1375,EvansCikemane,nous n’avons plus de connexion internet dans le 77 secteur claye souilly. nj’aurai besoin d’une solution pour pouvoir avoir internet et regarder la tv. impossible de joindre un conseiller. merci de votre action.,2024-09-19 17:05:09+00:00,https://twitter.com/EvansCikemane/status/1836813794812776475,positive,compliment,basse,False,False,2
684,Rossoneroo7,quand y a un bug de réseau vous faites pas semblant hein. pas de réseau de 21h a 9h du matin bande de con,2024-08-19 07:51:07+00:00,https://twitter.com/Rossoneroo7/status/1825440341123559751,negative,réseau,haute,True,True,135
1564,BackToDjo,va te faire enculer,2024-09-29 20:13:03+00:00,https://twitter.com/BackToDjo/status/1840484957816266854,neutral,autre,basse,False,True,15
1512,jwd_944,votre réseau naze j’ai pas de télé ni wifi depuis 2j la,2024-09-26 18:06:16+00:00,https://twitter.com/jwd_944/status/1839365890049245251,neutral,réseau,basse,False,True,45
2778,jaxhampton,"nnvous m’avez prélevé 39,99€ pourtant on a résilié chez free, et je ne peux plus me connecter sur votre site .. comment procéder ..?",2024-12-04 16:37:33+00:00,https://twitter.com/jaxhampton/status/1864348327698936309,neutral,question,moyenne,False,True,15
1620,ateezofsan,sinon 0 internet 0 réseau pendant des heures et des heures et ce plusieurs fois par mois? on en a marre à force en fait et ça se ressent pas sur le facture du tout merci free bien sûr,2024-10-02 02:53:15+00:00,https://twitter.com/ateezofsan/status/1841310450153079270,positive,facturation,basse,False,True,15
